case,transition_mode,mixer_method,method,theta,theta_over_pi,beta,beta_over_pi,r,P_valid,P_uniform,delta_theta_pi_vs_exp,delta_beta_pi_vs_exp,delta_r_vs_exp,delta_P_vs_exp,W,valid_windows
06_2d_tiny_corner_block,descent,local_geometric,M4 (grad),1.1150489029041892,0.35493108937279316,0.9030537404532688,0.28745093334152644,38,0.16604966659221923,0.25,0.054931089372793146,0.13745093334152644,0,-0.6978623431380736,4,1
06_2d_tiny_corner_block,descent,local_geometric,M5 (hybrid),0.06544984694978735,0.020833333333333332,0.032724923474893676,0.010416666666666666,33,0.9992734376813616,0.25,-0.2791666666666667,-0.13958333333333334,-5,0.13536142795106876,4,1
06_2d_tiny_corner_block,descent,local_geometric,Experimental,0.9424777960769379,0.3,0.47123889803846897,0.15,38,0.8639120097302928,0.25,0.0,0.0,0,0.0,4,1
06_2d_tiny_corner_block,valid_boundary,local_geometric,M1 (sweep),1.9634954084936205,0.6249999999999999,1.0471975511965976,0.3333333333333333,27,0.3247730432189802,0.25,0.02499999999999993,0.08333333333333331,-30,0.013633957240085537,4,1
06_2d_tiny_corner_block,valid_boundary,local_geometric,M2 (eigen),1.5707963267948966,0.5,0.28,0.0891267681314614,57,0.27274733662454853,0.25,-0.1,-0.1608732318685386,0,-0.03839174935434614,4,1
06_2d_tiny_corner_block,valid_boundary,local_geometric,M3 (theory),1.5707963267948966,0.5,1.1071487177940906,0.3524163823495668,1,0.08044706696801282,0.25,-0.1,0.10241638234956678,-56,-0.23069201901088185,4,1
06_2d_tiny_corner_block,valid_boundary,local_geometric,M4 (grad),0.39457373132991114,0.12559671951073761,1.1035964350686565,0.35128565563954117,57,0.1617290977100965,0.25,-0.4744032804892624,0.10128565563954119,0,-0.14940998826879817,4,1
06_2d_tiny_corner_block,valid_boundary,local_geometric,M5 (hybrid),1.9962203319685141,0.6354166666666666,1.112647398146385,0.35416666666666663,36,0.3313807865153701,0.25,0.03541666666666658,0.10416666666666662,-21,0.02024170053647545,4,1
06_2d_tiny_corner_block,valid_boundary,local_geometric,Experimental,1.8849555921538759,0.6,0.7853981633974483,0.25,57,0.31113908597889467,0.25,0.0,0.0,0,0.0,4,1
06_2d_tiny_corner_block,oriented_valid,local_geometric,M1 (sweep),0.39269908169872414,0.125,0.2617993877991494,0.08333333333333333,26,0.8625121964897619,0.25,0.025,0.016666666666666663,-7,0.01930814192380048,4,1
06_2d_tiny_corner_block,oriented_valid,local_geometric,M2 (eigen),1.5707963267948966,0.5,0.28,0.0891267681314614,33,0.4844166487555397,0.25,0.4,0.022460101464794737,0,-0.3587874058104217,4,1
06_2d_tiny_corner_block,oriented_valid,local_geometric,M3 (theory),1.5707963267948966,0.5,1.1071487177940906,0.3524163823495668,1,0.4481746031439845,0.25,0.4,0.28574971568290014,-32,-0.3950294514219769,4,1
06_2d_tiny_corner_block,oriented_valid,local_geometric,M4 (grad),0.7991327063045387,0.25437184078954234,1.0954881096828875,0.3487046955088559,33,0.43779547239154204,0.25,0.15437184078954233,0.28203802884218926,0,-0.40540858217441933,4,1
06_2d_tiny_corner_block,oriented_valid,local_geometric,M5 (hybrid),0.2945243112740431,0.09375,0.19634954084936207,0.0625,34,0.8799092163440895,0.25,-0.00625,-0.004166666666666664,1,0.036705161778128104,4,1
06_2d_tiny_corner_block,oriented_valid,local_geometric,Experimental,0.3141592653589793,0.1,0.20943951023931953,0.06666666666666667,33,0.8432040545659614,0.25,0.0,0.0,0,0.0,4,1
06_2d_tiny_corner_block,delta_cost,linear_valid,M1 (sweep),1.832595714594046,0.5833333333333333,1.1780972450961724,0.375,14,0.8371603584705882,0.25,0.08333333333333331,-0.0625,-1,0.020677522747275634,4,1
06_2d_tiny_corner_block,delta_cost,linear_valid,M2 (eigen),1.5707963267948966,0.5,0.28,0.0891267681314614,15,0.3603994833446708,0.25,0.0,-0.3483732318685386,0,-0.4560833523786418,4,1
06_2d_tiny_corner_block,delta_cost,linear_valid,M3 (theory),1.5707963267948966,0.5,1.1071487177940906,0.3524163823495668,1,0.19255728090000843,0.25,0.0,-0.08508361765043322,-14,-0.6239255548233041,4,1
06_2d_tiny_corner_block,delta_cost,linear_valid,M4 (grad),0.3896445472090164,0.12402771147423668,0.48586927062104546,0.15465699223158638,15,0.0018175100914294274,0.25,-0.3759722885257633,-0.28284300776841365,0,-0.8146653256318832,4,1
06_2d_tiny_corner_block,delta_cost,linear_valid,M5 (hybrid),1.832595714594046,0.5833333333333333,1.1780972450961724,0.375,14,0.8371603584705882,0.25,0.08333333333333331,-0.0625,-1,0.020677522747275634,4,1
06_2d_tiny_corner_block,delta_cost,linear_valid,Experimental,1.5707963267948966,0.5,1.3744467859455345,0.4375,15,0.8164828357233126,0.25,0.0,0.0,0,0.0,4,1
06_2d_tiny_corner_block,descent,linear_valid,M1 (sweep),1.5707963267948966,0.5,0.916297857297023,0.29166666666666663,15,0.9740780956648378,0.25,-0.08333333333333331,-0.062499999999999965,-40,0.04884904977847959,4,1
06_2d_tiny_corner_block,descent,linear_valid,M2 (eigen),1.5707963267948966,0.5,0.28,0.0891267681314614,55,0.519455580760814,0.25,-0.08333333333333331,-0.2650398985352052,0,-0.40577346512554424,4,1
06_2d_tiny_corner_block,descent,linear_valid,M3 (theory),1.5707963267948966,0.5,1.1071487177940906,0.3524163823495668,1,0.30744271909999155,0.25,-0.08333333333333331,-0.0017502843170998392,-54,-0.6177863267863667,4,1
06_2d_tiny_corner_block,descent,linear_valid,M4 (grad),0.7816830710418216,0.24881744937511818,0.5153460545625279,0.16403974397306384,55,0.33256991535943004,0.25,-0.3345158839582151,-0.1901269226936028,0,-0.5926591305269282,4,1
06_2d_tiny_corner_block,descent,linear_valid,M5 (hybrid),1.4726215563702154,0.46874999999999994,0.9326603190344698,0.296875,57,0.9817351760672969,0.25,-0.11458333333333334,-0.05729166666666664,2,0.05650613018093864,4,1
06_2d_tiny_corner_block,descent,linear_valid,Experimental,1.832595714594046,0.5833333333333333,1.112647398146385,0.35416666666666663,55,0.9252290458863582,0.25,0.0,0.0,0,0.0,4,1
06_2d_tiny_corner_block,valid_boundary,linear_valid,M1 (sweep),0.7853981633974483,0.25,1.308996938995747,0.41666666666666663,24,0.7194980167905116,0.25,-0.6666666666666666,0.3333333333333333,20,0.21799162816084516,4,1
06_2d_tiny_corner_block,valid_boundary,linear_valid,M2 (eigen),1.5707963267948966,0.5,0.28,0.0891267681314614,4,0.47028574434470816,0.25,-0.41666666666666663,0.005793434798128072,0,-0.0312206442849583,4,1
06_2d_tiny_corner_block,valid_boundary,linear_valid,M3 (theory),1.5707963267948966,0.5,1.1071487177940906,0.3524163823495668,1,0.13800000000000007,0.25,-0.41666666666666663,0.2690830490162335,-3,-0.3635063886296664,4,1
06_2d_tiny_corner_block,valid_boundary,linear_valid,M4 (grad),0.6478328478610581,0.2062116000687744,0.0003138253899435059,9.98937241545011e-05,4,0.25000066769255097,0.25,-0.7104550665978923,-0.08323343960917882,0,-0.2515057209371155,4,1
06_2d_tiny_corner_block,valid_boundary,linear_valid,M5 (hybrid),0.6544984694978735,0.20833333333333331,1.3744467859455345,0.4375,32,0.7324043434221945,0.25,-0.7083333333333334,0.3541666666666667,28,0.23089795479252806,4,1
06_2d_tiny_corner_block,valid_boundary,linear_valid,Experimental,2.8797932657906435,0.9166666666666666,0.2617993877991494,0.08333333333333333,4,0.5015063886296665,0.25,0.0,0.0,0,0.0,4,1
06_2d_tiny_corner_block,oriented_valid,linear_valid,M1 (sweep),0.2617993877991494,0.08333333333333333,0.2617993877991494,0.08333333333333333,28,0.9298922015616078,0.25,-0.08333333333333333,-0.08333333333333333,-31,0.072592718754391,4,1
06_2d_tiny_corner_block,oriented_valid,linear_valid,M2 (eigen),1.5707963267948966,0.5,0.28,0.0891267681314614,59,0.38585367050214026,0.25,0.33333333333333337,-0.07753989853520525,0,-0.47144581230507654,4,1
06_2d_tiny_corner_block,oriented_valid,linear_valid,M3 (theory),1.5707963267948966,0.5,1.1071487177940906,0.3524163823495668,1,0.13800000000000007,0.25,0.33333333333333337,0.18574971568290014,-58,-0.7192994828072168,4,1
06_2d_tiny_corner_block,oriented_valid,linear_valid,M4 (grad),0.8217359042015189,0.2615666621395198,0.5066954176836079,0.1612861607327175,59,0.21944948099863645,0.25,0.09489999547285315,-0.005380505933949133,0,-0.6378500018085803,4,1
06_2d_tiny_corner_block,oriented_valid,linear_valid,M5 (hybrid),0.19634954084936207,0.0625,0.2127120025868089,0.06770833333333333,35,0.9377671097016987,0.25,-0.10416666666666666,-0.09895833333333333,-24,0.08046762689448195,4,1
06_2d_tiny_corner_block,oriented_valid,linear_valid,Experimental,0.5235987755982988,0.16666666666666666,0.5235987755982988,0.16666666666666666,59,0.8572994828072168,0.25,0.0,0.0,0,0.0,4,1
06_2d_tiny_corner_block,delta_cost,rx_all,M1 (sweep),2.748893571891069,0.875,1.4398966328953218,0.4583333333333333,28,0.9422071124535385,0.25,0.0,0.0,-2,-0.006568584725048732,4,1
06_2d_tiny_corner_block,delta_cost,rx_all,M2 (eigen),1.5707963267948966,0.5,0.28,0.0891267681314614,30,0.3114965680161054,0.25,-0.375,-0.3692065652018719,0,-0.6372791291624818,4,1
06_2d_tiny_corner_block,delta_cost,rx_all,M3 (theory),1.5707963267948966,0.5,1.1071487177940906,0.3524163823495668,1,0.010000000000000023,0.25,-0.375,-0.10591695098376654,-29,-0.9387756971785872,4,1
06_2d_tiny_corner_block,delta_cost,rx_all,M4 (grad),0.580789194125362,0.1848709422788195,0.5235987755982989,0.16666666666666669,30,0.09430095974499444,0.25,-0.6901290577211806,-0.29166666666666663,0,-0.8544747374335928,4,1
06_2d_tiny_corner_block,delta_cost,rx_all,M5 (hybrid),2.912518189265537,0.9270833333333331,1.4562590946327685,0.4635416666666666,60,0.9743342611144041,0.25,0.052083333333333204,0.005208333333333292,30,0.025558563935816903,4,1
06_2d_tiny_corner_block,delta_cost,rx_all,Experimental,2.748893571891069,0.875,1.4398966328953218,0.4583333333333333,30,0.9487756971785872,0.25,0.0,0.0,0,0.0,4,1
06_2d_tiny_corner_block,descent,rx_all,M1 (sweep),1.5707963267948966,0.5,0.7853981633974483,0.25,1,1.0,0.25,0.4583333333333333,0.22916666666666666,-50,0.002784133419831303,4,1
06_2d_tiny_corner_block,descent,rx_all,M2 (eigen),1.5707963267948966,0.5,0.28,0.0891267681314614,51,0.6478845405162541,0.25,0.4583333333333333,0.06829343479812808,0,-0.3493313260639146,4,1
06_2d_tiny_corner_block,descent,rx_all,M3 (theory),1.5707963267948966,0.5,1.1071487177940906,0.3524163823495668,1,0.81,0.25,0.4583333333333333,0.3315830490162335,-50,-0.18721586658016864,4,1
06_2d_tiny_corner_block,descent,rx_all,M4 (grad),0.8754963512076906,0.278679143907244,0.5235987755982989,0.16666666666666669,51,0.19878589906523395,0.25,0.2370124772405774,0.14583333333333337,0,-0.7984299675149348,4,1
06_2d_tiny_corner_block,descent,rx_all,M5 (hybrid),1.5707963267948966,0.5,0.7853981633974483,0.25,1,1.0,0.25,0.4583333333333333,0.22916666666666666,-50,0.002784133419831303,4,1
06_2d_tiny_corner_block,descent,rx_all,Experimental,0.1308996938995747,0.041666666666666664,0.06544984694978735,0.020833333333333332,51,0.9972158665801687,0.25,0.0,0.0,0,0.0,4,1
06_2d_tiny_corner_block,valid_boundary,rx_all,M1 (sweep),0.5235987755982988,0.16666666666666666,1.505346479845109,0.47916666666666663,8,0.49596007299365713,0.25,0.04166666666666666,0.0,-40,0.008967371498859567,4,1
06_2d_tiny_corner_block,valid_boundary,rx_all,M2 (eigen),1.5707963267948966,0.5,0.28,0.0891267681314614,48,0.2746055066778672,0.25,0.375,-0.3900398985352052,0,-0.21238719481693036,4,1
06_2d_tiny_corner_block,valid_boundary,rx_all,M3 (theory),1.5707963267948966,0.5,1.1071487177940906,0.3524163823495668,1,0.2900000000000001,0.25,0.375,-0.12675028431709984,-47,-0.19699270149479747,4,1
06_2d_tiny_corner_block,valid_boundary,rx_all,M4 (grad),0.8085127140914075,0.2573575900005836,0.5235987755982989,0.16666666666666669,48,0.10891519944164209,0.25,0.1323575900005836,-0.31249999999999994,0,-0.3780775020531555,4,1
06_2d_tiny_corner_block,valid_boundary,rx_all,M5 (hybrid),0.39269908169872414,0.125,1.5217089415825558,0.4843749999999999,56,0.4975007048607751,0.25,0.0,0.005208333333333292,8,0.010508003365977514,4,1
06_2d_tiny_corner_block,valid_boundary,rx_all,Experimental,0.39269908169872414,0.125,1.505346479845109,0.47916666666666663,48,0.48699270149479756,0.25,0.0,0.0,0,0.0,4,1
06_2d_tiny_corner_block,oriented_valid,rx_all,M1 (sweep),0.39269908169872414,0.125,0.2617993877991494,0.08333333333333333,25,0.8869819556425204,0.25,-0.25,-0.14583333333333331,16,0.05481472180733149,4,1
06_2d_tiny_corner_block,oriented_valid,rx_all,M2 (eigen),1.5707963267948966,0.5,0.28,0.0891267681314614,9,0.4878887436782138,0.25,0.125,-0.14003989853520526,0,-0.3442784901569751,4,1
06_2d_tiny_corner_block,oriented_valid,rx_all,M3 (theory),1.5707963267948966,0.5,1.1071487177940906,0.3524163823495668,1,0.53,0.25,0.125,0.12324971568290012,-8,-0.30216723383518884,4,1
06_2d_tiny_corner_block,oriented_valid,rx_all,M4 (grad),1.0665136364472325,0.3394818342309793,0.5235987755982989,0.16666666666666669,9,0.17910719913148643,0.25,-0.035518165769020706,-0.062499999999999965,0,-0.6530600347037024,4,1
06_2d_tiny_corner_block,oriented_valid,rx_all,M5 (hybrid),0.2945243112740431,0.09375,0.19634954084936207,0.0625,34,0.892813925089639,0.25,-0.28125,-0.16666666666666666,25,0.0606466912544501,4,1
06_2d_tiny_corner_block,oriented_valid,rx_all,Experimental,1.1780972450961724,0.375,0.7199483164476609,0.22916666666666666,9,0.8321672338351889,0.25,0.0,0.0,0,0.0,4,1
07_2d_small_diagonal_block,delta_cost,local_geometric,M1 (sweep),2.4870941840919194,0.7916666666666666,0.8508480103472356,0.2708333333333333,18,0.5241530570353398,0.1111111111111111,-0.175,0.2208333333333333,2,0.19753015580051464,9,1
07_2d_small_diagonal_block,delta_cost,local_geometric,M2 (eigen),1.5707963267948966,0.5,0.24,0.07639437268410976,16,0.12854319087646363,0.1111111111111111,-0.4666666666666666,0.02639437268410976,0,-0.1980797103583615,9,1
07_2d_small_diagonal_block,delta_cost,local_geometric,M3 (theory),1.5707963267948966,0.5,1.1071487177940906,0.3524163823495668,1,0.07482991304049628,0.1111111111111111,-0.4666666666666666,0.3024163823495668,-15,-0.2517929881943288,9,1
07_2d_small_diagonal_block,delta_cost,local_geometric,M4 (grad),0.7065682986279693,0.22490767471734355,0.40564630478904223,0.1291212291082753,16,0.004261689793193423,0.1111111111111111,-0.741758991949323,0.07912122910827529,0,-0.3223612114416317,9,1
07_2d_small_diagonal_block,delta_cost,local_geometric,M5 (hybrid),2.748893571891069,0.875,0.5235987755982988,0.16666666666666666,59,0.5606558140566363,0.1111111111111111,-0.09166666666666662,0.11666666666666665,43,0.2340329128218112,9,1
07_2d_small_diagonal_block,delta_cost,local_geometric,Experimental,3.036872898470133,0.9666666666666667,0.15707963267948966,0.05,16,0.3266229012348251,0.1111111111111111,0.0,0.0,0,0.0,9,1
07_2d_small_diagonal_block,descent,local_geometric,M1 (sweep),1.1780972450961724,0.375,1.1780972450961724,0.375,10,0.6439828734943303,0.1111111111111111,-0.025,-0.008333333333333309,-35,0.13390590793894785,9,1
07_2d_small_diagonal_block,descent,local_geometric,M2 (eigen),1.5707963267948966,0.5,0.24,0.07639437268410976,45,0.19355413215922598,0.1111111111111111,0.1,-0.30693896064922355,0,-0.3165228333961564,9,1
07_2d_small_diagonal_block,descent,local_geometric,M3 (theory),1.5707963267948966,0.5,1.1071487177940906,0.3524163823495668,1,0.18168415797106163,0.1111111111111111,0.1,-0.03091695098376653,-44,-0.32839280758432077,9,1
07_2d_small_diagonal_block,descent,local_geometric,M4 (grad),0.866570938280998,0.2758380967344052,0.6115402403351176,0.19465930429787928,45,0.38541590249219077,0.1111111111111111,-0.12416190326559484,-0.18867402903545405,0,-0.12466106306319163,9,1
07_2d_small_diagonal_block,descent,local_geometric,M5 (hybrid),1.210822168571066,0.38541666666666663,1.308996938995747,0.41666666666666663,57,0.7020923980847867,0.1111111111111111,-0.014583333333333346,0.03333333333333331,12,0.19201543252940434,9,1
07_2d_small_diagonal_block,descent,local_geometric,Experimental,1.2566370614359172,0.4,1.2042771838760873,0.3833333333333333,45,0.5100769655553824,0.1111111111111111,0.0,0.0,0,0.0,9,1
07_2d_small_diagonal_block,valid_boundary,local_geometric,M1 (sweep),2.22529479629277,0.7083333333333333,0.8508480103472356,0.2708333333333333,25,0.3918160639549528,0.1111111111111111,-0.25833333333333336,-0.1625,-21,0.04328013356426458,9,1
07_2d_small_diagonal_block,valid_boundary,local_geometric,M2 (eigen),1.5707963267948966,0.5,0.24,0.07639437268410976,46,0.1641581229297805,0.1111111111111111,-0.4666666666666666,-0.35693896064922354,0,-0.1843778074609077,9,1
07_2d_small_diagonal_block,valid_boundary,local_geometric,M3 (theory),1.5707963267948966,0.5,1.1071487177940906,0.3524163823495668,1,0.06286878245383035,0.1111111111111111,-0.4666666666666666,-0.08091695098376653,-45,-0.2856671479368579,9,1
07_2d_small_diagonal_block,valid_boundary,local_geometric,M4 (grad),0.9736971128414207,0.30993741716603823,0.5735144094453243,0.1825553063953051,46,0.017295364520050597,0.1111111111111111,-0.6567292495006284,-0.2507780269380282,0,-0.3312405658706376,9,1
07_2d_small_diagonal_block,valid_boundary,local_geometric,M5 (hybrid),2.748893571891069,0.875,1.1780972450961724,0.375,57,0.40561228812367806,0.1111111111111111,-0.09166666666666662,-0.058333333333333307,11,0.05707635773298986,9,1
07_2d_small_diagonal_block,valid_boundary,local_geometric,Experimental,3.036872898470133,0.9666666666666667,1.361356816555577,0.4333333333333333,46,0.3485359303906882,0.1111111111111111,0.0,0.0,0,0.0,9,1
07_2d_small_diagonal_block,oriented_valid,local_geometric,M1 (sweep),0.6544984694978735,0.20833333333333331,0.2617993877991494,0.08333333333333333,11,0.7201078845850482,0.1111111111111111,-0.05833333333333335,-0.033333333333333326,3,0.04832615177616306,9,1
07_2d_small_diagonal_block,oriented_valid,local_geometric,M2 (eigen),1.5707963267948966,0.5,0.24,0.07639437268410976,8,0.2412283935732125,0.1111111111111111,0.23333333333333334,-0.04027229398255689,0,-0.4305533392356726,9,1
07_2d_small_diagonal_block,oriented_valid,local_geometric,M3 (theory),1.5707963267948966,0.5,1.1071487177940906,0.3524163823495668,1,0.11837177763036746,0.1111111111111111,0.23333333333333334,0.23574971568290012,-7,-0.5534099551785177,9,1
07_2d_small_diagonal_block,oriented_valid,local_geometric,M4 (grad),1.0755182455791943,0.34234809033890357,0.6760041532379157,0.21517880507693077,8,0.039899254334114675,0.1111111111111111,0.07568142367223692,0.0985121384102641,0,-0.6318824784747704,9,1
07_2d_small_diagonal_block,oriented_valid,local_geometric,M5 (hybrid),0.9490227807719166,0.3020833333333333,1.3417218624706406,0.42708333333333326,58,0.7951317577199559,0.1111111111111111,0.03541666666666665,0.3104166666666666,50,0.12335002491107083,9,1
07_2d_small_diagonal_block,oriented_valid,local_geometric,Experimental,0.8377580409572781,0.26666666666666666,0.36651914291880916,0.11666666666666665,8,0.6717817328088851,0.1111111111111111,0.0,0.0,0,0.0,9,1
07_2d_small_diagonal_block,delta_cost,linear_valid,M1 (sweep),2.356194490192345,0.75,1.2435470920459597,0.3958333333333333,27,0.5031599993302057,0.1111111111111111,0.2916666666666667,0.0,-13,-0.029990062022201003,9,1
07_2d_small_diagonal_block,delta_cost,linear_valid,M2 (eigen),1.5707963267948966,0.5,0.24,0.07639437268410976,40,0.1446594412040307,0.1111111111111111,0.04166666666666669,-0.31943896064922356,0,-0.388490620148376,9,1
07_2d_small_diagonal_block,delta_cost,linear_valid,M3 (theory),1.5707963267948966,0.5,1.1071487177940906,0.3524163823495668,1,0.06666560247173174,0.1111111111111111,0.04166666666666669,-0.04341695098376653,-39,-0.46648445888067497,9,1
07_2d_small_diagonal_block,delta_cost,linear_valid,M4 (grad),0.5865768616674426,0.18671321407540878,0.6155744321963579,0.19594342745007426,40,0.0770750542255892,0.1111111111111111,-0.2716201192579245,-0.19988990588325906,0,-0.45607500712681753,9,1
07_2d_small_diagonal_block,delta_cost,linear_valid,M5 (hybrid),2.0943951023931953,0.6666666666666666,0.8672104720846824,0.27604166666666663,34,0.6026615450250171,0.1111111111111111,0.20833333333333331,-0.11979166666666667,-6,0.0695114836726104,9,1
07_2d_small_diagonal_block,delta_cost,linear_valid,Experimental,1.4398966328953218,0.4583333333333333,1.2435470920459597,0.3958333333333333,40,0.5331500613524067,0.1111111111111111,0.0,0.0,0,0.0,9,1
07_2d_small_diagonal_block,descent,linear_valid,M1 (sweep),1.1780972450961724,0.375,0.7853981633974483,0.25,13,0.5804449684613917,0.1111111111111111,0.2916666666666667,0.10416666666666667,-39,0.00625511616975305,9,1
07_2d_small_diagonal_block,descent,linear_valid,M2 (eigen),1.5707963267948966,0.5,0.24,0.07639437268410976,52,0.22502187315638567,0.1111111111111111,0.4166666666666667,-0.06943896064922357,0,-0.349167979135253,9,1
07_2d_small_diagonal_block,descent,linear_valid,M3 (theory),1.5707963267948966,0.5,1.1071487177940906,0.3524163823495668,1,0.21364169077507475,0.1111111111111111,0.4166666666666667,0.20658304901623348,-51,-0.3605481615165639,9,1
07_2d_small_diagonal_block,descent,linear_valid,M4 (grad),0.8079467436983293,0.25717743602917953,0.5060148496007805,0.16106952918373238,52,0.44454510222431487,0.1111111111111111,0.17384410269584616,0.015236195850399065,0,-0.1296447500673238,9,1
07_2d_small_diagonal_block,descent,linear_valid,M5 (hybrid),0.4908738521234052,0.15625,0.4745113903859583,0.15104166666666666,55,0.6837105072767814,0.1111111111111111,0.07291666666666667,0.005208333333333328,3,0.10952065498514274,9,1
07_2d_small_diagonal_block,descent,linear_valid,Experimental,0.2617993877991494,0.08333333333333333,0.4581489286485115,0.14583333333333331,52,0.5741898522916387,0.1111111111111111,0.0,0.0,0,0.0,9,1
07_2d_small_diagonal_block,valid_boundary,linear_valid,M1 (sweep),2.748893571891069,0.875,1.112647398146385,0.35416666666666663,29,0.45324312984324183,0.1111111111111111,0.04166666666666676,0.08333333333333331,15,0.17468158882538842,9,1
07_2d_small_diagonal_block,valid_boundary,linear_valid,M2 (eigen),1.5707963267948966,0.5,0.24,0.07639437268410976,14,0.1945796360768975,0.1111111111111111,-0.33333333333333326,-0.19443896064922356,0,-0.08398190494095592,9,1
07_2d_small_diagonal_block,valid_boundary,linear_valid,M3 (theory),1.5707963267948966,0.5,1.1071487177940906,0.3524163823495668,1,0.07912921720814979,0.1111111111111111,-0.33333333333333326,0.08158304901623346,-13,-0.1994323238097036,9,1
07_2d_small_diagonal_block,valid_boundary,linear_valid,M4 (grad),0.8549820863356921,0.27214925059069406,0.9569330933683236,0.3046012640355738,14,0.10484107329376229,0.1111111111111111,-0.5611840827426392,0.0337679307022405,0,-0.1737204677240911,9,1
07_2d_small_diagonal_block,valid_boundary,linear_valid,M5 (hybrid),2.945243112740431,0.9374999999999999,1.0962849364089382,0.3489583333333333,36,0.643178502743698,0.1111111111111111,0.10416666666666669,0.07812500000000001,22,0.3646169617258446,9,1
07_2d_small_diagonal_block,valid_boundary,linear_valid,Experimental,2.617993877991494,0.8333333333333333,0.8508480103472356,0.2708333333333333,14,0.2785615410178534,0.1111111111111111,0.0,0.0,0,0.0,9,1
07_2d_small_diagonal_block,oriented_valid,linear_valid,M1 (sweep),0.5235987755982988,0.16666666666666666,0.6544984694978735,0.20833333333333331,27,0.5905179419429676,0.1111111111111111,0.0,0.02083333333333331,-3,0.002067112710927188,9,1
07_2d_small_diagonal_block,oriented_valid,linear_valid,M2 (eigen),1.5707963267948966,0.5,0.24,0.07639437268410976,30,0.15003327002563716,0.1111111111111111,0.33333333333333337,-0.11110562731589024,0,-0.43841755920640324,9,1
07_2d_small_diagonal_block,oriented_valid,linear_valid,M3 (theory),1.5707963267948966,0.5,1.1071487177940906,0.3524163823495668,1,0.07658506875375004,0.1111111111111111,0.33333333333333337,0.1649163823495668,-29,-0.5118657604782904,9,1
07_2d_small_diagonal_block,oriented_valid,linear_valid,M4 (grad),1.2532153279256568,0.3989108283957977,0.9721980550115683,0.309460252238835,30,0.07567107500758383,0.1111111111111111,0.2322441617291311,0.12196025223883498,0,-0.5127797542244565,9,1
07_2d_small_diagonal_block,oriented_valid,linear_valid,M5 (hybrid),0.3272492347489368,0.10416666666666667,0.3272492347489368,0.10416666666666667,58,0.7792699399955559,0.1111111111111111,-0.06249999999999998,-0.08333333333333333,28,0.19081911076351554,9,1
07_2d_small_diagonal_block,oriented_valid,linear_valid,Experimental,0.5235987755982988,0.16666666666666666,0.5890486225480862,0.1875,30,0.5884508292320404,0.1111111111111111,0.0,0.0,0,0.0,9,1
07_2d_small_diagonal_block,delta_cost,rx_all,M1 (sweep),2.4870941840919194,0.7916666666666666,0.8508480103472356,0.2708333333333333,11,0.46299536498042526,0.1111111111111111,0.41666666666666663,-0.04166666666666666,-39,0.09736635198663196,9,1
07_2d_small_diagonal_block,delta_cost,rx_all,M2 (eigen),1.5707963267948966,0.5,0.24,0.07639437268410976,50,0.10795632449463487,0.1111111111111111,0.125,-0.23610562731589022,0,-0.2576726884991584,9,1
07_2d_small_diagonal_block,delta_cost,rx_all,M3 (theory),1.5707963267948966,0.5,1.2490457723982544,0.39758361765043326,1,0.028277777777777766,0.1111111111111111,0.125,0.08508361765043333,-49,-0.3373512352160155,9,1
07_2d_small_diagonal_block,delta_cost,rx_all,M4 (grad),0.7716506616639324,0.2456240342878931,0.5235987755982988,0.16666666666666666,50,0.02710150159405067,0.1111111111111111,-0.1293759657121069,-0.14583333333333331,0,-0.33852751139974263,9,1
07_2d_small_diagonal_block,delta_cost,rx_all,M5 (hybrid),2.7816184953659624,0.8854166666666666,0.8508480103472356,0.2708333333333333,44,0.4915764136183081,0.1111111111111111,0.5104166666666666,-0.04166666666666666,-6,0.12594740062451482,9,1
07_2d_small_diagonal_block,delta_cost,rx_all,Experimental,1.1780972450961724,0.375,0.9817477042468102,0.31249999999999994,50,0.3656290129937933,0.1111111111111111,0.0,0.0,0,0.0,9,1
07_2d_small_diagonal_block,descent,rx_all,M1 (sweep),1.9634954084936205,0.6249999999999999,0.7853981633974483,0.25,20,0.41301471036376464,0.1111111111111111,0.0,0.0,-34,0.11186695759525472,9,1
07_2d_small_diagonal_block,descent,rx_all,M2 (eigen),1.5707963267948966,0.5,0.24,0.07639437268410976,54,0.22629368828089583,0.1111111111111111,-0.12499999999999993,-0.17360562731589024,0,-0.07485406448761409,9,1
07_2d_small_diagonal_block,descent,rx_all,M3 (theory),1.5707963267948966,0.5,1.2490457723982544,0.39758361765043326,1,0.02494444444444443,0.1111111111111111,-0.12499999999999993,0.1475836176504333,-53,-0.2762033083240655,9,1
07_2d_small_diagonal_block,descent,rx_all,M4 (grad),0.7000766851458676,0.2228413299687066,0.5235987755982989,0.16666666666666669,54,0.07733719512536331,0.1111111111111111,-0.40215867003129335,-0.08333333333333331,0,-0.2238105576431466,9,1
07_2d_small_diagonal_block,descent,rx_all,M5 (hybrid),1.9307704850187268,0.6145833333333333,0.8017606251348951,0.2552083333333333,20,0.4282047852271586,0.1111111111111111,-0.010416666666666656,0.005208333333333328,-34,0.1270570324586487,9,1
07_2d_small_diagonal_block,descent,rx_all,Experimental,1.9634954084936205,0.6249999999999999,0.7853981633974483,0.25,54,0.3011477527685099,0.1111111111111111,0.0,0.0,0,0.0,9,1
